areaCode,areaName,areaType,date,cumDailyNsoDeathsByDeathDate
E12000001,North East,region,2021-01-07,5207
E12000001,North East,region,2021-01-06,5175
E12000001,North East,region,2021-01-05,5148
E12000001,North East,region,2021-01-04,5111
E12000001,North East,region,2021-01-03,5086
E12000001,North East,region,2021-01-02,5060
E12000001,North East,region,2021-01-01,5040
E12000001,North East,region,2020-12-31,5006
E12000001,North East,region,2020-12-30,4986
E12000001,North East,region,2020-12-29,4962
E12000001,North East,region,2020-12-28,4938
E12000001,North East,region,2020-12-27,4902
E12000001,North East,region,2020-12-26,4869
E12000001,North East,region,2020-12-25,4834
E12000001,North East,region,2020-12-24,4812
E12000001,North East,region,2020-12-23,4790
E12000001,North East,region,2020-12-22,4762
E12000001,North East,region,2020-12-21,4731
E12000001,North East,region,2020-12-20,4712
E12000001,North East,region,2020-12-19,4682
E12000001,North East,region,2020-12-18,4649
E12000001,North East,region,2020-12-17,4612
E12000001,North East,region,2020-12-16,4588
E12000001,North East,region,2020-12-15,4573
E12000001,North East,region,2020-12-14,4549
E12000001,North East,region,2020-12-13,4521
E12000001,North East,region,2020-12-12,4501
E12000001,North East,region,2020-12-11,4477
E12000001,North East,region,2020-12-10,4456
E12000001,North East,region,2020-12-09,4429
E12000001,North East,region,2020-12-08,4411
E12000001,North East,region,2020-12-07,4389
E12000001,North East,region,2020-12-06,4362
E12000001,North East,region,2020-12-05,4345
E12000001,North East,region,2020-12-04,4318
E12000001,North East,region,2020-12-03,4300
E12000001,North East,region,2020-12-02,4278
E12000001,North East,region,2020-12-01,4255
E12000001,North East,region,2020-11-30,4238
E12000001,North East,region,2020-11-29,4211
E12000001,North East,region,2020-11-28,4181
E12000001,North East,region,2020-11-27,4157
E12000001,North East,region,2020-11-26,4134
E12000001,North East,region,2020-11-25,4104
E12000001,North East,region,2020-11-24,4075
E12000001,North East,region,2020-11-23,4037
E12000001,North East,region,2020-11-22,4002
E12000001,North East,region,2020-11-21,3970
E12000001,North East,region,2020-11-20,3938
E12000001,North East,region,2020-11-19,3902
E12000001,North East,region,2020-11-18,3871
E12000001,North East,region,2020-11-17,3837
E12000001,North East,region,2020-11-16,3808
E12000001,North East,region,2020-11-15,3783
E12000001,North East,region,2020-11-14,3756
E12000001,North East,region,2020-11-13,3720
E12000001,North East,region,2020-11-12,3691
E12000001,North East,region,2020-11-11,3670
E12000001,North East,region,2020-11-10,3649
E12000001,North East,region,2020-11-09,3626
E12000001,North East,region,2020-11-08,3592
E12000001,North East,region,2020-11-07,3572
E12000001,North East,region,2020-11-06,3541
E12000001,North East,region,2020-11-05,3514
E12000001,North East,region,2020-11-04,3491
E12000001,North East,region,2020-11-03,3468
E12000001,North East,region,2020-11-02,3449
E12000001,North East,region,2020-11-01,3433
E12000001,North East,region,2020-10-31,3407
E12000001,North East,region,2020-10-30,3388
E12000001,North East,region,2020-10-29,3363
E12000001,North East,region,2020-10-28,3345
E12000001,North East,region,2020-10-27,3320
E12000001,North East,region,2020-10-26,3301
E12000001,North East,region,2020-10-25,3279
E12000001,North East,region,2020-10-24,3262
E12000001,North East,region,2020-10-23,3248
E12000001,North East,region,2020-10-22,3233
E12000001,North East,region,2020-10-21,3212
E12000001,North East,region,2020-10-20,3193
E12000001,North East,region,2020-10-19,3174
E12000001,North East,region,2020-10-18,3154
E12000001,North East,region,2020-10-17,3140
E12000001,North East,region,2020-10-16,3125
E12000001,North East,region,2020-10-15,3110
E12000001,North East,region,2020-10-14,3094
E12000001,North East,region,2020-10-13,3078
E12000001,North East,region,2020-10-12,3065
E12000001,North East,region,2020-10-11,3053
E12000001,North East,region,2020-10-10,3037
E12000001,North East,region,2020-10-09,3022
E12000001,North East,region,2020-10-08,3012
E12000001,North East,region,2020-10-07,2998
E12000001,North East,region,2020-10-06,2988
E12000001,North East,region,2020-10-05,2978
E12000001,North East,region,2020-10-04,2972
E12000001,North East,region,2020-10-03,2961
E12000001,North East,region,2020-10-02,2954
E12000001,North East,region,2020-10-01,2936
E12000001,North East,region,2020-09-30,2931
E12000001,North East,region,2020-09-29,2928
E12000001,North East,region,2020-09-28,2923
E12000001,North East,region,2020-09-27,2917
E12000001,North East,region,2020-09-26,2904
E12000001,North East,region,2020-09-25,2899
E12000001,North East,region,2020-09-24,2894
E12000001,North East,region,2020-09-23,2893
E12000001,North East,region,2020-09-22,2889
E12000001,North East,region,2020-09-21,2888
E12000001,North East,region,2020-09-20,2885
E12000001,North East,region,2020-09-19,2882
E12000001,North East,region,2020-09-18,2881
E12000001,North East,region,2020-09-17,2878
E12000001,North East,region,2020-09-16,2873
E12000001,North East,region,2020-09-15,2871
E12000001,North East,region,2020-09-14,2870
E12000001,North East,region,2020-09-13,2870
E12000001,North East,region,2020-09-12,2869
E12000001,North East,region,2020-09-11,2868
E12000001,North East,region,2020-09-10,2866
E12000001,North East,region,2020-09-09,2866
E12000001,North East,region,2020-09-08,2866
E12000001,North East,region,2020-09-07,2866
E12000001,North East,region,2020-09-06,2865
E12000001,North East,region,2020-09-05,2864
E12000001,North East,region,2020-09-04,2863
E12000001,North East,region,2020-09-03,2863
E12000001,North East,region,2020-09-02,2862
E12000001,North East,region,2020-09-01,2862
E12000001,North East,region,2020-08-31,2862
E12000001,North East,region,2020-08-30,2862
E12000001,North East,region,2020-08-29,2862
E12000001,North East,region,2020-08-28,2860
E12000001,North East,region,2020-08-27,2859
E12000001,North East,region,2020-08-26,2858
E12000001,North East,region,2020-08-25,2858
E12000001,North East,region,2020-08-24,2858
E12000001,North East,region,2020-08-23,2858
E12000001,North East,region,2020-08-22,2857
E12000001,North East,region,2020-08-21,2857
E12000001,North East,region,2020-08-20,2857
E12000001,North East,region,2020-08-19,2857
E12000001,North East,region,2020-08-18,2856
E12000001,North East,region,2020-08-17,2855
E12000001,North East,region,2020-08-16,2853
E12000001,North East,region,2020-08-15,2853
E12000001,North East,region,2020-08-14,2852
E12000001,North East,region,2020-08-13,2852
E12000001,North East,region,2020-08-12,2852
E12000001,North East,region,2020-08-11,2852
E12000001,North East,region,2020-08-10,2851
E12000001,North East,region,2020-08-09,2849
E12000001,North East,region,2020-08-08,2847
E12000001,North East,region,2020-08-07,2847
E12000001,North East,region,2020-08-06,2847
E12000001,North East,region,2020-08-05,2847
E12000001,North East,region,2020-08-04,2847
E12000001,North East,region,2020-08-03,2847
E12000001,North East,region,2020-08-02,2845
E12000001,North East,region,2020-08-01,2845
E12000001,North East,region,2020-07-31,2845
E12000001,North East,region,2020-07-30,2844
E12000001,North East,region,2020-07-29,2844
E12000001,North East,region,2020-07-28,2843
E12000001,North East,region,2020-07-27,2842
E12000001,North East,region,2020-07-26,2842
E12000001,North East,region,2020-07-25,2842
E12000001,North East,region,2020-07-24,2842
E12000001,North East,region,2020-07-23,2842
E12000001,North East,region,2020-07-22,2841
E12000001,North East,region,2020-07-21,2840
E12000001,North East,region,2020-07-20,2840
E12000001,North East,region,2020-07-19,2839
E12000001,North East,region,2020-07-18,2838
E12000001,North East,region,2020-07-17,2837
E12000001,North East,region,2020-07-16,2837
E12000001,North East,region,2020-07-15,2837
E12000001,North East,region,2020-07-14,2837
E12000001,North East,region,2020-07-13,2835
E12000001,North East,region,2020-07-12,2834
E12000001,North East,region,2020-07-11,2832
E12000001,North East,region,2020-07-10,2832
E12000001,North East,region,2020-07-09,2829
E12000001,North East,region,2020-07-08,2828
E12000001,North East,region,2020-07-07,2827
E12000001,North East,region,2020-07-06,2826
E12000001,North East,region,2020-07-05,2825
E12000001,North East,region,2020-07-04,2823
E12000001,North East,region,2020-07-03,2823
E12000001,North East,region,2020-07-02,2821
E12000001,North East,region,2020-07-01,2820
E12000001,North East,region,2020-06-30,2818
E12000001,North East,region,2020-06-29,2817
E12000001,North East,region,2020-06-28,2815
E12000001,North East,region,2020-06-27,2809
E12000001,North East,region,2020-06-26,2806
E12000001,North East,region,2020-06-25,2801
E12000001,North East,region,2020-06-24,2795
E12000001,North East,region,2020-06-23,2792
E12000001,North East,region,2020-06-22,2789
E12000001,North East,region,2020-06-21,2784
E12000001,North East,region,2020-06-20,2779
E12000001,North East,region,2020-06-19,2776
E12000001,North East,region,2020-06-18,2775
E12000001,North East,region,2020-06-17,2769
E12000001,North East,region,2020-06-16,2767
E12000001,North East,region,2020-06-15,2760
E12000001,North East,region,2020-06-14,2758
E12000001,North East,region,2020-06-13,2752
E12000001,North East,region,2020-06-12,2748
E12000001,North East,region,2020-06-11,2742
E12000001,North East,region,2020-06-10,2735
E12000001,North East,region,2020-06-09,2727
E12000001,North East,region,2020-06-08,2717
E12000001,North East,region,2020-06-07,2708
E12000001,North East,region,2020-06-06,2697
E12000001,North East,region,2020-06-05,2692
E12000001,North East,region,2020-06-04,2677
E12000001,North East,region,2020-06-03,2668
E12000001,North East,region,2020-06-02,2656
E12000001,North East,region,2020-06-01,2636
E12000001,North East,region,2020-05-31,2625
E12000001,North East,region,2020-05-30,2613
E12000001,North East,region,2020-05-29,2599
E12000001,North East,region,2020-05-28,2574
E12000001,North East,region,2020-05-27,2555
E12000001,North East,region,2020-05-26,2537
E12000001,North East,region,2020-05-25,2511
E12000001,North East,region,2020-05-24,2498
E12000001,North East,region,2020-05-23,2480
E12000001,North East,region,2020-05-22,2460
E12000001,North East,region,2020-05-21,2441
E12000001,North East,region,2020-05-20,2414
E12000001,North East,region,2020-05-19,2394
E12000001,North East,region,2020-05-18,2372
E12000001,North East,region,2020-05-17,2334
E12000001,North East,region,2020-05-16,2300
E12000001,North East,region,2020-05-15,2265
E12000001,North East,region,2020-05-14,2240
E12000001,North East,region,2020-05-13,2209
E12000001,North East,region,2020-05-12,2177
E12000001,North East,region,2020-05-11,2154
E12000001,North East,region,2020-05-10,2129
E12000001,North East,region,2020-05-09,2102
E12000001,North East,region,2020-05-08,2072
E12000001,North East,region,2020-05-07,2036
E12000001,North East,region,2020-05-06,1990
E12000001,North East,region,2020-05-05,1954
E12000001,North East,region,2020-05-04,1918
E12000001,North East,region,2020-05-03,1884
E12000001,North East,region,2020-05-02,1841
E12000001,North East,region,2020-05-01,1785
E12000001,North East,region,2020-04-30,1733
E12000001,North East,region,2020-04-29,1686
E12000001,North East,region,2020-04-28,1650
E12000001,North East,region,2020-04-27,1600
E12000001,North East,region,2020-04-26,1561
E12000001,North East,region,2020-04-25,1513
E12000001,North East,region,2020-04-24,1451
E12000001,North East,region,2020-04-23,1414
E12000001,North East,region,2020-04-22,1364
E12000001,North East,region,2020-04-21,1311
E12000001,North East,region,2020-04-20,1262
E12000001,North East,region,2020-04-19,1210
E12000001,North East,region,2020-04-18,1152
E12000001,North East,region,2020-04-17,1083
E12000001,North East,region,2020-04-16,1024
E12000001,North East,region,2020-04-15,977
E12000001,North East,region,2020-04-14,931
E12000001,North East,region,2020-04-13,864
E12000001,North East,region,2020-04-12,813
E12000001,North East,region,2020-04-11,750
E12000001,North East,region,2020-04-10,677
E12000001,North East,region,2020-04-09,598
E12000001,North East,region,2020-04-08,535
E12000001,North East,region,2020-04-07,476
E12000001,North East,region,2020-04-06,421
E12000001,North East,region,2020-04-05,363
E12000001,North East,region,2020-04-04,312
E12000001,North East,region,2020-04-03,265
E12000001,North East,region,2020-04-02,209
E12000001,North East,region,2020-04-01,168
E12000001,North East,region,2020-03-31,132
E12000001,North East,region,2020-03-30,102
E12000001,North East,region,2020-03-29,66
E12000001,North East,region,2020-03-28,57
E12000001,North East,region,2020-03-27,46
E12000001,North East,region,2020-03-26,33
E12000001,North East,region,2020-03-25,25
E12000001,North East,region,2020-03-24,19
E12000001,North East,region,2020-03-23,17
E12000001,North East,region,2020-03-22,13
E12000001,North East,region,2020-03-21,7
E12000001,North East,region,2020-03-20,4
E12000001,North East,region,2020-03-19,1
E12000001,North East,region,2020-03-18,1
E12000001,North East,region,2020-03-17,1
E12000001,North East,region,2020-03-16,1
E12000001,North East,region,2020-03-15,1
E12000002,North West,region,2022-12-02,28019
E12000002,North West,region,2022-12-01,28018
E12000002,North West,region,2022-11-30,28010
E12000002,North West,region,2022-11-29,28004
E12000002,North West,region,2022-11-28,28000
E12000002,North West,region,2022-11-27,27997
E12000002,North West,region,2022-11-26,27993
E12000002,North West,region,2022-11-25,27987
E12000002,North West,region,2022-11-24,27982
E12000002,North West,region,2022-11-23,27978
E12000002,North West,region,2022-11-22,27973
E12000002,North West,region,2022-11-21,27967
E12000002,North West,region,2022-11-20,27959
E12000002,North West,region,2022-11-19,27954
E12000002,North West,region,2022-11-18,27948
E12000002,North West,region,2022-11-17,27942
E12000002,North West,region,2022-11-16,27939
E12000002,North West,region,2022-11-15,27931
E12000002,North West,region,2022-11-14,27921
E12000002,North West,region,2022-11-13,27915
E12000002,North West,region,2022-11-12,27908
E12000002,North West,region,2022-11-11,27904
E12000002,North West,region,2022-11-10,27898
E12000002,North West,region,2022-11-09,27892
E12000002,North West,region,2022-11-08,27884
E12000002,North West,region,2022-11-07,27880
E12000002,North West,region,2022-11-06,27872
E12000002,North West,region,2022-11-05,27871
E12000002,North West,region,2022-11-04,27860
