"","date","county_code","N","N_prev"
"6761","06.12.2021","county38",4,22
"6762","07.12.2021","county38",2,21
"6763","08.12.2021","county38",2,23
"6764","09.12.2021","county38",2,24
"6765","10.12.2021","county38",3,25
"6766","11.12.2021","county38",3,27
"6767","12.12.2021","county38",2,26
"6768","13.12.2021","county38",3,26
"6769","14.12.2021","county38",6,28
"6770","15.12.2021","county38",4,30
"6771","16.12.2021","county38",1,28
"6772","17.12.2021","county38",5,30
"6773","18.12.2021","county38",2,29
"6774","19.12.2021","county38",3,31
"6775","20.12.2021","county38",2,30
"6776","21.12.2021","county38",1,25
"6777","22.12.2021","county38",0,22
"6778","23.12.2021","county38",4,26
"6779","24.12.2021","county38",4,28
"6780","25.12.2021","county38",3,29
"6781","26.12.2021","county38",1,29
"6782","27.12.2021","county38",4,31
"6783","28.12.2021","county38",3,26
"6784","29.12.2021","county38",0,23
"6785","30.12.2021","county38",1,22
"6786","31.12.2021","county38",5,27
"6787","01.01.2022","county38",2,25
"6788","02.01.2022","county38",0,23
"6789","03.01.2022","county38",0,22
"6790","04.01.2022","county38",2,25
"6791","05.01.2022","county38",3,27
"6792","06.01.2022","county38",0,25
"6793","07.01.2022","county38",3,20
"6794","08.01.2022","county38",2,21
"6795","09.01.2022","county38",1,21
"6796","10.01.2022","county38",2,21
"6797","11.01.2022","county38",0,19
"6798","12.01.2022","county38",1,19
"6799","13.01.2022","county38",0,16
"6800","14.01.2022","county38",1,18
"6801","15.01.2022","county38",3,20
"6802","16.01.2022","county38",1,20
"6803","17.01.2022","county38",0,18
"6804","18.01.2022","county38",1,17
"6805","19.01.2022","county38",0,16
"6806","20.01.2022","county38",0,13
"6807","21.01.2022","county38",2,14
"6808","22.01.2022","county38",0,13
"6809","23.01.2022","county38",2,15
"6810","24.01.2022","county38",2,15
"6811","25.01.2022","county38",1,14
"6812","26.01.2022","county38",2,16
"6813","27.01.2022","county38",3,17
"6814","28.01.2022","county38",1,14
"6815","29.01.2022","county38",1,15
"6816","30.01.2022","county38",3,15
"6817","31.01.2022","county38",2,17
"6818","01.02.2022","county38",6,22
"6819","02.02.2022","county38",1,20
"6820","03.02.2022","county38",3,20
"6821","04.02.2022","county38",3,18
"6822","05.02.2022","county38",8,23
"6823","06.02.2022","county38",4,24
"6824","07.02.2022","county38",4,20
"6825","08.02.2022","county38",3,19
"6826","09.02.2022","county38",2,17
"6827","10.02.2022","county38",5,20
"6828","11.02.2022","county38",5,21
"6829","12.02.2022","county38",3,23
"6830","13.02.2022","county38",3,25
"6831","14.02.2022","county38",4,26
"6832","15.02.2022","county38",6,24
"6833","16.02.2022","county38",1,22
"6834","17.02.2022","county38",5,24
"6835","18.02.2022","county38",2,20
"6836","19.02.2022","county38",4,23
"6837","20.02.2022","county38",6,29
"6838","21.02.2022","county38",5,29
"6839","22.02.2022","county38",4,26
"6840","23.02.2022","county38",6,27
"6841","24.02.2022","county38",7,32
"6842","25.02.2022","county38",5,29
"6843","26.02.2022","county38",3,30
"6844","27.02.2022","county38",4,31
"6845","28.02.2022","county38",6,32
"6846","01.03.2022","county38",13,36
"6847","02.03.2022","county38",9,34
"6848","03.03.2022","county38",7,35
"6849","04.03.2022","county38",4,31
"6850","05.03.2022","county38",7,32
"6851","06.03.2022","county38",12,42
"6852","07.03.2022","county38",9,46
"6853","08.03.2022","county38",9,51
"6854","09.03.2022","county38",8,48
"6855","10.03.2022","county38",8,46
"6856","11.03.2022","county38",4,41
"6857","12.03.2022","county38",3,37
"6858","13.03.2022","county38",5,37
"6859","14.03.2022","county38",4,37
"6860","15.03.2022","county38",2,38
"6861","16.03.2022","county38",12,43
"6862","17.03.2022","county38",7,41
"6863","18.03.2022","county38",3,33
"6864","19.03.2022","county38",9,38
"6865","20.03.2022","county38",9,39
"6866","21.03.2022","county38",6,39
"6867","22.03.2022","county38",4,36
"6868","23.03.2022","county38",3,27
"6869","24.03.2022","county38",8,32
"6870","25.03.2022","county38",7,36
"6871","26.03.2022","county38",4,37
"6872","27.03.2022","county38",5,38
"6873","28.03.2022","county38",2,27
"6874","29.03.2022","county38",2,22
"6875","30.03.2022","county38",4,20
"6876","31.03.2022","county38",2,17
"6877","01.04.2022","county38",4,15
"6878","02.04.2022","county38",4,19
"6879","03.04.2022","county38",0,19
"6880","04.04.2022","county38",4,18
"6881","05.04.2022","county38",3,18
"6882","06.04.2022","county38",1,18
"6883","07.04.2022","county38",4,15
"6884","08.04.2022","county38",4,18
"6885","09.04.2022","county38",5,21
"6886","10.04.2022","county38",4,28
"6887","11.04.2022","county38",3,20
"6888","12.04.2022","county38",4,18
"6889","13.04.2022","county38",4,18
"6890","14.04.2022","county38",3,19
"6891","15.04.2022","county38",4,21
"6892","16.04.2022","county38",1,20
"6893","17.04.2022","county38",3,21
"6894","18.04.2022","county38",2,17
"6895","19.04.2022","county38",4,18
"6896","20.04.2022","county38",2,16
"6897","21.04.2022","county38",7,19
"6898","22.04.2022","county38",0,12
"6899","23.04.2022","county38",4,15
"6900","24.04.2022","county38",3,19
"6901","25.04.2022","county38",0,18
"6902","26.04.2022","county38",1,17
"6903","27.04.2022","county38",2,13
"6904","28.04.2022","county38",2,11
"6905","29.04.2022","county38",0,9
"6906","30.04.2022","county38",0,9
"6907","01.05.2022","county38",0,9
"6908","02.05.2022","county38",2,9
"6909","03.05.2022","county38",2,10
"6910","04.05.2022","county38",0,8
"6911","05.05.2022","county38",0,7
"6912","06.05.2022","county38",0,4
"6913","07.05.2022","county38",1,6
"6914","08.05.2022","county38",2,8
"6915","09.05.2022","county38",0,8
"6916","10.05.2022","county38",0,6
"6917","11.05.2022","county38",1,6
"6918","12.05.2022","county38",0,6
"6919","13.05.2022","county38",3,7
"6920","14.05.2022","county38",1,8
"6921","15.05.2022","county38",1,9
"6922","16.05.2022","county38",1,8
"6923","17.05.2022","county38",0,7
"6924","18.05.2022","county38",1,5
"6925","19.05.2022","county38",0,5
"6926","20.05.2022","county38",0,4
"6927","21.05.2022","county38",0,4
"6928","22.05.2022","county38",0,4
"6929","23.05.2022","county38",0,4
"6930","24.05.2022","county38",2,5
"6931","25.05.2022","county38",0,5
"6932","26.05.2022","county38",1,6
"6933","27.05.2022","county38",1,5
"6934","28.05.2022","county38",0,5
"6935","29.05.2022","county38",1,6
"6936","30.05.2022","county38",1,6
"6937","31.05.2022","county38",0,5
"6938","01.06.2022","county38",2,6
"6939","02.06.2022","county38",1,6
"6940","03.06.2022","county38",1,6
"6941","04.06.2022","county38",2,6
"6942","05.06.2022","county38",2,7
"6943","06.06.2022","county38",1,8
"6944","07.06.2022","county38",3,7
"6945","08.06.2022","county38",4,10
"6946","09.06.2022","county38",2,9
"6947","10.06.2022","county38",2,6
"6948","11.06.2022","county38",3,8
"6949","12.06.2022","county38",3,11
"6950","13.06.2022","county38",1,7
"6951","14.06.2022","county38",4,7
"6952","15.06.2022","county38",1,5
"6953","16.06.2022","county38",3,7
"6954","17.06.2022","county38",9,11
"6955","18.06.2022","county38",1,10
"6956","19.06.2022","county38",1,10
"6957","20.06.2022","county38",4,8
"6958","21.06.2022","county38",3,9
"6959","22.06.2022","county38",6,10
"6960","23.06.2022","county38",4,12
"6961","24.06.2022","county38",5,16
"6962","25.06.2022","county38",2,15
"6963","26.06.2022","county38",5,18
"6964","27.06.2022","county38",7,19
"6965","28.06.2022","county38",3,17
"6966","29.06.2022","county38",1,12
"6967","30.06.2022","county38",2,11
"6968","01.07.2022","county38",4,10
"6969","02.07.2022","county38",3,12
"6970","03.07.2022","county38",5,14
"6971","04.07.2022","county38",3,16
"6972","05.07.2022","county38",2,15
"6973","06.07.2022","county38",3,14
"6974","07.07.2022","county38",4,16
"6975","08.07.2022","county38",4,15
"6976","09.07.2022","county38",2,16
"6977","10.07.2022","county38",5,19
"6978","11.07.2022","county38",3,16
"6979","12.07.2022","county38",3,13
"6980","13.07.2022","county38",2,10
"6981","14.07.2022","county38",4,11
"6982","15.07.2022","county38",1,10
"6983","16.07.2022","county38",0,7
"6984","17.07.2022","county38",1,7
"6985","18.07.2022","county38",7,12
"6986","19.07.2022","county38",3,11
"6987","20.07.2022","county38",2,11
"6988","21.07.2022","county38",5,12
"6989","22.07.2022","county38",2,13
"6990","23.07.2022","county38",1,14
"6991","24.07.2022","county38",2,16
"6992","25.07.2022","county38",5,13
"6993","26.07.2022","county38",4,14
"6994","27.07.2022","county38",2,11
"6995","28.07.2022","county38",4,10
"6996","29.07.2022","county38",3,11
"6997","30.07.2022","county38",0,8
"6998","31.07.2022","county38",2,8
"6999","01.08.2022","county38",4,11
"7000","02.08.2022","county38",2,12
"7001","03.08.2022","county38",2,11
"7002","04.08.2022","county38",2,7
"7003","05.08.2022","county38",1,5
"7004","06.08.2022","county38",1,6
"7005","07.08.2022","county38",5,12
"7006","08.08.2022","county38",1,8
"7007","09.08.2022","county38",2,9
"7008","10.08.2022","county38",2,11
"7009","11.08.2022","county38",3,10
"7010","12.08.2022","county38",5,12
"7011","13.08.2022","county38",2,13
"7012","14.08.2022","county38",1,12
"7013","15.08.2022","county38",1,11
"7014","16.08.2022","county38",1,9
"7015","17.08.2022","county38",1,8
"7016","18.08.2022","county38",0,8
"7017","19.08.2022","county38",1,6
"7018","20.08.2022","county38",0,5
"7019","21.08.2022","county38",1,6
"7020","22.08.2022","county38",4,8
"7021","23.08.2022","county38",0,7
"7022","24.08.2022","county38",1,6
"7023","25.08.2022","county38",1,5
"7024","26.08.2022","county38",2,4
"7025","27.08.2022","county38",2,7
"7026","28.08.2022","county38",2,9
"7027","29.08.2022","county38",0,5
"7028","30.08.2022","county38",1,3
"7029","31.08.2022","county38",0,2
"7030","01.09.2022","county38",0,1
"7031","02.09.2022","county38",3,4
"7032","03.09.2022","county38",1,3
"7033","04.09.2022","county38",1,3
"7034","05.09.2022","county38",1,4
"7035","06.09.2022","county38",2,5
"7036","07.09.2022","county38",1,4
"7037","08.09.2022","county38",1,5
"7038","09.09.2022","county38",0,4
"7039","10.09.2022","county38",2,6
"7040","11.09.2022","county38",1,6
"7041","12.09.2022","county38",1,5
"7042","13.09.2022","county38",1,5
"7043","14.09.2022","county38",2,4
"7044","15.09.2022","county38",0,4
"7045","16.09.2022","county38",1,5
"7046","17.09.2022","county38",2,6
"7047","18.09.2022","county38",1,6
"7048","19.09.2022","county38",1,4
"7049","20.09.2022","county38",2,5
"7050","21.09.2022","county38",1,2
"7051","22.09.2022","county38",2,4
"7052","23.09.2022","county38",1,5
"7053","24.09.2022","county38",3,6
"7054","25.09.2022","county38",1,7
"7055","26.09.2022","county38",1,4
"7056","27.09.2022","county38",3,5
"7057","28.09.2022","county38",0,2
"7058","29.09.2022","county38",2,4
"7059","30.09.2022","county38",2,6
"7060","01.10.2022","county38",0,6
"7061","02.10.2022","county38",0,7
"7062","03.10.2022","county38",0,6
"7063","04.10.2022","county38",0,4
"7064","05.10.2022","county38",1,4
"7065","06.10.2022","county38",3,4
"7066","07.10.2022","county38",1,3
"7067","08.10.2022","county38",3,6
"7068","09.10.2022","county38",0,5
"7069","10.10.2022","county38",3,7
"7070","11.10.2022","county38",2,5
"7071","12.10.2022","county38",4,7
"7072","13.10.2022","county38",1,8
"7073","14.10.2022","county38",1,8
"7074","15.10.2022","county38",3,10
"7075","16.10.2022","county38",1,10
"7076","17.10.2022","county38",2,6
"7077","18.10.2022","county38",0,5
"7078","19.10.2022","county38",2,7
"7079","20.10.2022","county38",0,3
"7080","21.10.2022","county38",4,6
"7081","22.10.2022","county38",0,5
"7082","23.10.2022","county38",3,8
"7083","24.10.2022","county38",5,10
"7084","25.10.2022","county38",3,7
"7085","26.10.2022","county38",1,7
"7086","27.10.2022","county38",3,8
"7087","28.10.2022","county38",3,9
"7088","29.10.2022","county38",2,11
"7089","30.10.2022","county38",3,11
"7090","31.10.2022","county38",7,14
"7091","01.11.2022","county38",4,12
"7092","02.11.2022","county38",3,14
"7093","03.11.2022","county38",7,14
"7094","04.11.2022","county38",3,12
"7095","05.11.2022","county38",3,14
"7096","06.11.2022","county38",3,14
"7097","07.11.2022","county38",1,8
"7098","08.11.2022","county38",3,8
"7099","09.11.2022","county38",1,9
"7100","10.11.2022","county38",0,5
"7101","11.11.2022","county38",3,5
"7102","12.11.2022","county38",3,8
"7103","13.11.2022","county38",2,10
"7104","14.11.2022","county38",7,17
"7105","15.11.2022","county38",4,19
"7106","16.11.2022","county38",3,15
"7107","17.11.2022","county38",3,10
"7108","18.11.2022","county38",3,9
"7109","19.11.2022","county38",3,12
"7110","20.11.2022","county38",4,15
"7111","21.11.2022","county38",5,17
"7112","22.11.2022","county38",1,15
"7113","23.11.2022","county38",2,15
"7114","24.11.2022","county38",1,13
"7115","25.11.2022","county38",7,17
"7116","26.11.2022","county38",5,20
"7117","27.11.2022","county38",4,24
"7118","28.11.2022","county38",3,21
"7119","29.11.2022","county38",7,20
"7120","30.11.2022","county38",2,20
"7121","01.12.2022","county38",2,16
"7122","02.12.2022","county38",3,12
"7123","03.12.2022","county38",3,14
"7124","04.12.2022","county38",5,14
"7125","05.12.2022","county38",4,13
"7126","06.12.2022","county38",10,20
"7127","07.12.2022","county38",2,18
"7128","08.12.2022","county38",5,14
"7129","09.12.2022","county38",6,16
"7130","10.12.2022","county38",3,19
"7131","11.12.2022","county38",9,26
"7132","12.12.2022","county38",5,23
"7133","13.12.2022","county38",5,22
"7134","14.12.2022","county38",5,21
"7135","15.12.2022","county38",6,18
"7136","16.12.2022","county38",3,19
"7137","17.12.2022","county38",1,17
"7138","18.12.2022","county38",7,21
"7139","19.12.2022","county38",0,17
"7140","20.12.2022","county38",0,16
"7141","06.03.2020","county42",0,0
"7142","07.03.2020","county42",0,0
"7143","08.03.2020","county42",0,0
"7144","09.03.2020","county42",0,0
"7145","10.03.2020","county42",1,1
"7146","11.03.2020","county42",0,1
"7147","12.03.2020","county42",1,2
"7148","13.03.2020","county42",0,2
"7149","14.03.2020","county42",0,2
"7150","15.03.2020","county42",0,2
"7151","16.03.2020","county42",1,3
"7152","17.03.2020","county42",0,3
"7153","18.03.2020","county42",0,3
"7154","19.03.2020","county42",0,3
"7155","20.03.2020","county42",0,3
"7156","21.03.2020","county42",2,4
"7157","22.03.2020","county42",0,5
"7158","23.03.2020","county42",1,6
"7159","24.03.2020","county42",0,6
"7160","25.03.2020","county42",0,6
"7161","26.03.2020","county42",1,7
"7162","27.03.2020","county42",0,7
"7163","28.03.2020","county42",1,8
"7164","29.03.2020","county42",0,8
"7165","30.03.2020","county42",1,7
"7166","31.03.2020","county42",1,8
"7167","01.04.2020","county42",1,10
"7168","02.04.2020","county42",1,6
"7169","03.04.2020","county42",1,7
"7170","04.04.2020","county42",0,7
"7171","05.04.2020","county42",0,7
"7172","06.04.2020","county42",0,4
"7173","07.04.2020","county42",0,2
"7174","08.04.2020","county42",1,3
"7175","09.04.2020","county42",0,2
"7176","10.04.2020","county42",0,1
"7177","11.04.2020","county42",0,1
"7178","12.04.2020","county42",0,1
"7179","13.04.2020","county42",0,1
"7180","14.04.2020","county42",0,1
"7181","15.04.2020","county42",0,1
"7182","16.04.2020","county42",0,1
"7183","17.04.2020","county42",0,0
"7184","18.04.2020","county42",0,0
"7185","19.04.2020","county42",0,0
"7186","20.04.2020","county42",0,0
"7187","21.04.2020","county42",0,0
"7188","22.04.2020","county42",0,0
"7189","23.04.2020","county42",2,2
"7190","24.04.2020","county42",1,3
"7191","25.04.2020","county42",0,3
"7192","26.04.2020","county42",0,3
"7193","27.04.2020","county42",0,3
"7194","28.04.2020","county42",1,4
"7195","29.04.2020","county42",0,4
"7196","30.04.2020","county42",0,3
"7197","01.05.2020","county42",0,3
"7198","02.05.2020","county42",0,3
"7199","03.05.2020","county42",0,3
"7200","04.05.2020","county42",0,3
"7201","05.05.2020","county42",0,3
"7202","06.05.2020","county42",0,3
"7203","07.05.2020","county42",1,4
"7204","08.05.2020","county42",0,3
"7205","09.05.2020","county42",0,3
"7206","10.05.2020","county42",0,3
"7207","11.05.2020","county42",0,2
"7208","12.05.2020","county42",0,2
"7209","13.05.2020","county42",0,2
"7210","14.05.2020","county42",0,2
"7211","15.05.2020","county42",0,2
"7212","16.05.2020","county42",0,2
"7213","17.05.2020","county42",0,2
"7214","18.05.2020","county42",0,2
"7215","19.05.2020","county42",0,2
"7216","20.05.2020","county42",0,2
"7217","21.05.2020","county42",0,2
"7218","22.05.2020","county42",0,2
"7219","23.05.2020","county42",0,2
"7220","24.05.2020","county42",0,2
"7221","25.05.2020","county42",0,2
"7222","26.05.2020","county42",0,2
"7223","27.05.2020","county42",0,2
"7224","28.05.2020","county42",0,2
"7225","29.05.2020","county42",0,2
"7226","30.05.2020","county42",0,2
"7227","31.05.2020","county42",0,2
"7228","01.06.2020","county42",0,2
"7229","02.06.2020","county42",0,2
"7230","03.06.2020","county42",0,2
"7231","04.06.2020","county42",0,1
"7232","05.06.2020","county42",0,1
"7233","06.06.2020","county42",0,1
"7234","07.06.2020","county42",0,1
"7235","08.06.2020","county42",0,1
"7236","09.06.2020","county42",0,1
"7237","10.06.2020","county42",0,1
"7238","11.06.2020","county42",0,1
"7239","12.06.2020","county42",0,1
"7240","13.06.2020","county42",0,1
"7241","14.06.2020","county42",0,1
"7242","15.06.2020","county42",0,1
"7243","16.06.2020","county42",0,1
"7244","17.06.2020","county42",0,1
"7245","18.06.2020","county42",0,1
"7246","19.06.2020","county42",0,1
"7247","20.06.2020","county42",0,1
"7248","21.06.2020","county42",0,1
"7249","22.06.2020","county42",0,1
"7250","23.06.2020","county42",0,1
"7251","24.06.2020","county42",0,1
"7252","25.06.2020","county42",0,1
"7253","26.06.2020","county42",0,1
"7254","27.06.2020","county42",0,1
"7255","28.06.2020","county42",0,1
"7256","29.06.2020","county42",0,1
"7257","30.06.2020","county42",0,1
"7258","01.07.2020","county42",0,1
"7259","02.07.2020","county42",0,1
